Order ID,Product ID,Customer ID,Order Date,Sales,Profit,Quantity,Discount
AG-2013-RB95703-41278,OFF-ST-6041,RB-95703,04-01-2013,16,0,1,0.0
CA-2012-LA16780140-41100,OFF-FA-6129,LA-167801406,10-07-2012,177,83,5,0.0
IN-2014-SC2023027-41996,OFF-ST-6231,SC-2023027,23-12-2014,31,10,2,0.0
CG-2013-SC1077033-41539,OFF-BI-3734,SC-1077033,22-09-2013,27,5,4,0.0
CA-2014-LA16780140-41997,TEC-PH-3809,LA-167801402,24-12-2014,287,35,3,0.2
TZ-2013-TN11040129-41600,TEC-AC-4174,TN-11040129,22-11-2013,40,4,1,0.0
IT-2015-TP2156545-42231,OFF-SU-4982,TP-2156545,15-08-2015,40,8,3,0.0
ES-2013-TS2161048-41454,OFF-ST-6038,TS-2161048,29-06-2013,55,-5,4,0.2
ES-2014-YC2189545-41744,OFF-BI-3293,YC-2189545,15-04-2014,40,10,7,0.0
MX-2014-MW1823518-41736,OFF-AR-5903,MW-1823518,07-04-2014,101,1,3,0.0
MX-2013-KW1657028-41562,OFF-AR-5905,KW-1657028,15-10-2013,71,11,2,0.0
MX-2015-MC1759051-42223,OFF-LA-5377,MC-1759051,07-08-2015,41,15,5,0.0
US-2014-PJ1901598-41797,FUR-FU-6236,PJ-1901598,07-06-2014,60,-14,3,0.4
MX-2013-LC1705051-41614,FUR-FU-5721,LC-1705051,06-12-2013,32,13,1,0.0
MX-2015-JE1561036-42327,OFF-FA-2955,JE-1561036,19-11-2015,22,7,4,0.2
IT-2013-AG1039091-41339,OFF-BI-4813,AG-1039091,06-03-2013,15,-6,2,0.5
SF-2012-AT435117-41062,OFF-PA-6605,AT-435117,02-06-2012,30,2,1,0.0
ES-2015-AP1072045-42323,OFF-AR-6116,AP-1072045,15-11-2015,46,15,2,0.0
ES-2015-AR1082548-42185,OFF-AR-3533,AR-1082548,30-06-2015,40,10,2,0.0
IN-2015-BP112307-42278,OFF-EN-3658,BP-112307,01-10-2015,42,12,4,0.1
IN-2014-BD1162027-41791,OFF-AR-3548,BD-1162027,01-06-2014,30,4,2,0.0
IN-2015-DK1309027-42350,OFF-BI-6405,DK-1309027,12-12-2015,13,6,2,0.0
IN-2015-DB1340558-42094,FUR-FU-6277,DB-1340558,31-03-2015,50,18,2,0.0
ID-2014-DW13585144-41808,OFF-ST-6060,DW-13585144,18-06-2014,79,-15,2,0.17
CA-2014-LA16780140-41900,TEC-PH-6364,LA-167801406,18-09-2014,437,131,3,0.0
ID-2015-DJ13630130-42221,OFF-PA-5890,DJ-13630130,05-08-2015,33,-23,3,0.47
ES-2013-GH1442548-41487,OFF-AR-6112,GH-1442548,01-08-2013,31,11,2,0.0
ES-2013-GT14710139-41621,FUR-FU-3948,GT-14710139,13-12-2013,22,6,2,0.3
IN-2013-HP1481558-41335,FUR-TA-3776,HP-1481558,02-03-2013,851,76,3,0.0
ES-2015-HA14920120-42218,OFF-FA-2958,HA-14920120,02-08-2015,66,13,6,0.0
ES-2013-JS1588045-41436,OFF-BI-2917,JS-1588045,11-06-2013,24,10,3,0.0
IT-2013-JK16090125-41586,OFF-BI-4813,JK-16090125,08-11-2013,46,12,3,0.0
CA-2012-LA16780140-41100,TEC-PH-3812,LA-167801406,10-07-2012,197,57,3,0.0
ES-2013-LL16840120-41473,OFF-BI-6398,LL-16840120,18-07-2013,18,5,3,0.0
CA-2014-LA16780140-41997,TEC-PH-3810,LA-167801402,24-12-2014,131,14,3,0.2
ES-2015-LS1723048-42153,OFF-AR-3538,LS-1723048,29-05-2015,53,4,2,0.0
IN-2012-PO1886511-40940,OFF-LA-6035,PO-1886511,01-02-2012,20,9,3,0.0
ES-2015-PF1912048-42285,FUR-BO-3647,PF-1912048,08-10-2015,50,-49,1,0.6
IN-2015-SW202757-42183,OFF-FA-6189,SW-202757,28-06-2015,50,17,4,0.1
IN-2013-TB2159527-41579,OFF-BI-4830,TB-2159527,01-11-2013,62,28,6,0.0
MX-2014-RA1988551-41795,OFF-ST-5706,RA-1988551,05-06-2014,125,33,3,0.0
MX-2014-MC1813031-41900,OFF-SU-6166,MC-1813031,18-09-2014,74,7,4,0.0
ID-2014-BW1111059-41803,FUR-CH-4518,BW-1111059,13-06-2014,93,14,2,0.27
CA-2012-LA16780140-41027,OFF-ST-2860,LA-167801408,28-04-2012,99,-1,5,0.2
IN-2014-BS1138027-41759,OFF-SU-6174,BS-1138027,30-04-2014,40,1,2,0.0
SF-2013-BD1620117-41376,OFF-AR-6108,BD-1620117,12-04-2013,52,23,1,0.0
CA-2014-LA16780140-41900,FUR-FU-3828,LA-167801406,18-09-2014,109,33,2,0.0
AO-2014-CW19054-41942,FUR-FU-3930,CW-19054,30-10-2014,47,15,1,0.0
ID-2013-CK1259559-41612,OFF-LA-5404,CK-1259559,04-12-2013,22,-11,4,0.47
CA-2012-LA16780140-41100,FUR-FU-2877,LA-167801406,10-07-2012,124,52,9,0.0
CG-2015-GZ447033-42220,TEC-AC-5863,GZ-447033,04-08-2015,39,1,1,0.0
ES-2013-HZ1495045-41377,OFF-FA-5467,HZ-1495045,13-04-2013,13,3,1,0.0
ES-2013-JG15310139-41353,TEC-AC-5101,JG-15310139,20-03-2013,64,30,2,0.0
TU-2014-JF5355134-41874,OFF-BI-2901,JF-5355134,23-08-2014,40,-31,2,0.6
IN-2014-JE1574527-41934,OFF-LA-3297,JE-1574527,22-10-2014,58,25,5,0.0
ES-2013-KH1633045-41601,TEC-AC-5201,KH-1633045,23-11-2013,72,30,1,0.0
IN-2015-LS172307-42243,OFF-BI-4806,LS-172307,27-08-2015,55,22,2,0.1
MO-2014-MF825086-41668,OFF-AR-6120,MF-825086,29-01-2014,25,1,1,0.0
CA-2014-LA16780140-41907,OFF-PA-5673,LA-167801404,25-09-2014,41,20,5,0.0
CG-2014-OT873033-41898,OFF-ST-6252,OT-873033,16-09-2014,22,10,1,0.0
ES-2015-PF1912048-42285,TEC-PH-5261,PF-1912048,08-10-2015,107,-13,3,0.5
IN-2012-PW1924058-41151,OFF-LA-5391,PW-1924058,30-08-2012,39,0,4,0.0
KG-2012-RM967570-41261,OFF-EN-3655,RM-967570,18-12-2012,16,6,1,0.0
ES-2012-RB1970545-40970,OFF-ST-6249,RB-1970545,02-03-2012,41,10,2,0.1
CA-2013-LA16780140-41451,TEC-AC-6073,LA-167801402,26-06-2013,41,8,2,0.0
CA-2014-LA16780140-41907,OFF-ST-6291,LA-167801404,25-09-2014,41,2,2,0.0
ES-2013-SJ2050045-41443,OFF-LA-5404,SJ-2050045,18-06-2013,43,21,4,0.0
ES-2012-SA20830139-40998,OFF-AR-5925,SA-20830139,30-03-2012,34,7,3,0.0
US-2012-DP1316582-41026,OFF-FA-6193,DP-1316582,27-04-2012,64,20,7,0.0
IT-2013-AB10255139-41577,OFF-ST-6024,AB-10255139,30-10-2013,30,0,3,0.1
ID-2012-AG1090058-41178,OFF-AR-3475,AG-1090058,26-09-2012,51,-48,2,0.5
IN-2015-BF1100558-42319,OFF-LA-5393,BF-1100558,11-11-2015,29,14,3,0.0
CA-2013-LA16780140-41398,OFF-FA-6129,LA-167801402,04-05-2013,22,-8,7,0.6
IT-2015-BO1142591-42195,OFF-SU-4988,BO-1142591,10-07-2015,32,-28,3,0.5
IN-2015-BE1145559-42305,OFF-SU-4306,BE-1145559,28-10-2015,37,-4,2,0.47
ES-2012-BT1148545-40943,OFF-AR-3498,BT-1148545,04-02-2012,30,10,2,0.0
ES-2015-CW11905139-42361,OFF-BI-2917,CW-11905139,23-12-2015,54,3,7,0.1
CG-2014-DM295533-41719,OFF-PA-5849,DM-295533,21-03-2014,96,36,2,0.0
CA-2014-LA16780140-41997,OFF-LA-5592,LA-167801402,24-12-2014,45,14,9,0.2
CG-2012-EB393033-41062,FUR-FU-5733,EB-393033,02-06-2012,15,6,1,0.0
ES-2015-GW14605139-42250,OFF-EN-5031,GW-14605139,03-09-2015,93,20,2,0.0
CA-2012-LA16780140-41100,OFF-LA-3236,LA-167801406,10-07-2012,14,7,5,0.0
CA-2015-LA16780140-42215,TEC-PH-3811,LA-167801402,30-07-2015,124,15,1,0.2
ID-2014-JE1616559-41856,TEC-AC-4151,JE-1616559,05-08-2014,22,-10,1,0.47
IN-2013-ML1826558-41432,TEC-MA-5012,ML-1826558,07-06-2013,84,20,1,0.0
ID-2015-NP183257-42368,OFF-BI-6398,NP-183257,30-12-2015,10,-6,3,0.4
IT-2013-PB19105139-41440,TEC-PH-3135,PB-19105139,15-06-2013,73,-51,2,0.5
ES-2014-PF1916548-41874,OFF-AR-3454,PF-1916548,23-08-2014,44,7,2,0.0
IV-2014-RP939029-41692,FUR-FU-5732,RP-939029,22-02-2014,37,6,2,0.0
IN-2012-SC2068021-40975,OFF-BI-2895,SC-2068021,07-03-2012,87,20,6,0.0
RO-2015-TW11025107-42076,OFF-PA-6620,TW-11025107,13-03-2015,26,5,1,0.0
CG-2013-TS1108533-41479,OFF-BI-2892,TS-1108533,24-07-2013,29,13,2,0.0
CM-2015-VM1168522-42356,FUR-FU-3949,VM-1168522,18-12-2015,35,17,2,0.0
US-2013-SK1999055-41430,OFF-PA-6620,SK-1999055,05-06-2013,84,-22,8,0.4
MX-2014-TS2108551-41929,OFF-BI-4812,TS-2108551,17-10-2014,11,3,1,0.0
IN-2013-AB10165113-41571,TEC-AC-5126,AB-10165113,24-10-2013,58,8,2,0.0
UP-2014-AS240137-41698,OFF-AR-5923,AS-240137,28-02-2014,26,6,1,0.0
IN-2014-AS1028558-41817,OFF-ST-5687,AS-1028558,27-06-2014,48,6,2,0.0
TU-2014-AR540134-41807,OFF-AR-3526,AR-540134,17-06-2014,21,-19,1,0.6
CA-2014-LA16780140-41997,FUR-FU-4386,LA-167801402,24-12-2014,2,0,2,0.6
ID-2013-CC12610118-41557,OFF-PA-3986,CC-12610118,10-10-2013,49,-31,2,0.5
ID-2012-CK12760130-41094,OFF-BI-3718,CK-12760130,04-07-2012,49,-4,5,0.17
ES-2014-GM1469548-41917,OFF-PA-4145,GM-1469548,05-10-2014,23,-9,1,0.5
UP-2013-JF5490137-41527,OFF-ST-5708,JF-5490137,10-09-2013,61,18,1,0.0
NI-2012-JO555095-41214,OFF-AR-6117,JO-555095,01-11-2012,45,-56,6,0.7
MO-2014-LC696086-41660,OFF-EN-3103,LC-696086,21-01-2014,39,19,1,0.0
IN-2014-MO17800113-41774,OFF-BI-6378,MO-17800113,15-05-2014,24,2,2,0.0
AO-2013-MG82054-41438,OFF-AP-3877,MG-82054,13-06-2013,53,17,1,0.0
CA-2015-LA16780140-42215,OFF-FA-3158,LA-167801402,30-07-2015,2,0,2,0.2
IN-2015-PO1918027-42159,TEC-CO-3694,PO-1918027,04-06-2015,594,112,4,0.0
ID-2015-RR193157-42307,OFF-EN-4451,RR-193157,30-10-2015,90,37,5,0.1
SA-2013-SH9975110-41419,OFF-FA-6202,SH-9975110,25-05-2013,66,28,8,0.0
RS-2015-SH10635108-42052,OFF-PA-4144,SH-10635108,17-02-2015,48,6,1,0.0
US-2014-LB16795140-41919,TEC-MA-6630,LB-167951404,07-10-2014,703,-938,6,0.7
ES-2014-TM2149045-41997,OFF-SU-4994,TM-2149045,24-12-2014,82,22,2,0.0
CA-2015-LB16795140-42217,OFF-BI-4274,LB-167951406,01-08-2015,849,390,5,0.0
MX-2012-JO1528051-41198,TEC-PH-3142,JO-1528051,16-10-2012,43,10,1,0.0
US-2015-BM1178555-42300,OFF-AR-3540,BM-1178555,23-10-2015,59,-5,5,0.4
US-2013-VW21775143-41481,OFF-PA-6606,VW-21775143,26-07-2013,44,-22,4,0.4
UP-2014-AT735137-41913,OFF-FA-6200,AT-735137,01-10-2014,33,15,2,0.0
US-2014-LB16795140-41975,OFF-ST-5958,LB-167951404,02-12-2014,1112,222,3,0.0
NI-2014-BD172595-41948,OFF-AP-4949,BD-172595,05-11-2014,58,-76,2,0.7
IT-2015-CK1220564-42243,OFF-ST-5686,CK-1220564,27-08-2015,86,-54,6,0.4
ES-2015-CC12370120-42290,OFF-AR-6122,CC-12370120,13-10-2015,61,27,6,0.0
ID-2012-DK129857-41255,OFF-EN-4907,DK-129857,12-12-2012,19,2,2,0.1
IN-2013-DB1321058-41319,OFF-PA-3996,DB-1321058,14-02-2013,41,18,3,0.0
TU-2015-DL3495134-42087,OFF-AR-5903,DL-3495134,24-03-2015,20,-23,1,0.6
CA-2015-LB16795140-42134,FUR-TA-5683,LB-167951404,10-05-2015,286,63,1,0.0
ID-2013-JH1543059-41429,OFF-FA-3020,JH-1543059,04-06-2013,26,-17,3,0.47
RS-2012-JL5505108-41078,OFF-AR-3544,JL-5505108,18-06-2012,57,8,2,0.0
IR-2015-JO555060-42017,TEC-MA-5494,JO-555060,13-01-2015,49,14,1,0.0
CA-2014-LB16795140-41955,OFF-AP-5937,LB-167951408,12-11-2014,671,50,3,0.2
IT-2015-JW15955124-42227,OFF-ST-6251,JW-15955124,11-08-2015,46,-27,4,0.5
IT-2013-KD1649548-41598,OFF-FA-3056,KD-1649548,20-11-2013,43,3,3,0.0
NI-2015-MG768095-42288,OFF-AR-6119,MG-768095,11-10-2015,59,-75,8,0.7
IT-2013-MG1789091-41510,OFF-PA-5891,MG-1789091,24-08-2013,63,-38,7,0.5
CA-2015-LB16795140-42134,TEC-AC-5655,LB-167951404,10-05-2015,199,87,2,0.0
NI-2012-RB933095-40928,OFF-ST-4250,RB-933095,20-01-2012,23,-42,4,0.7
IN-2015-SV2036566-42221,OFF-LA-4539,SV-2036566,05-08-2015,21,8,2,0.0
IN-2015-SC2038027-42229,OFF-LA-6061,SC-2038027,13-08-2015,84,37,7,0.0
IN-2014-VP2176059-41703,FUR-FU-5733,VP-2176059,05-03-2014,23,0,2,0.27
MX-2013-DB1306082-41513,OFF-LA-5393,DB-1306082,27-08-2013,12,4,2,0.0
MX-2014-SE2011082-41894,OFF-AR-3543,SE-2011082,12-09-2014,60,1,3,0.0
US-2013-DW1348055-41543,FUR-CH-4525,DW-1348055,26-09-2013,89,-14,3,0.4
MX-2015-MC1760536-42283,OFF-PA-4463,MC-1760536,06-10-2015,103,-20,4,0.2
US-2012-EB13750143-41182,OFF-EN-3110,EB-13750143,30-09-2012,52,-34,7,0.4
MX-2015-PA1906082-42346,OFF-ST-4063,PA-1906082,08-12-2015,74,28,7,0.0
MX-2015-AM1036018-42273,OFF-BI-2896,AM-1036018,26-09-2015,77,38,7,0.0
US-2013-TT21460143-41562,OFF-SU-4136,TT-21460143,15-10-2013,50,-3,3,0.4
US-2013-DO1343582-41398,OFF-PA-5890,DO-1343582,04-05-2013,55,13,4,0.0
US-2015-PG18820143-42349,TEC-AC-4178,PG-18820143,11-12-2015,68,-45,3,0.4
MX-2015-RC1996039-42347,OFF-AP-4491,RC-1996039,09-12-2015,47,0,1,0.0
EG-2013-AH12038-41374,TEC-AC-5131,AH-12038,10-04-2013,88,36,2,0.0
MO-2015-AY55586-42076,TEC-CO-3696,AY-55586,13-03-2015,145,46,1,0.0
TU-2015-AH585134-42062,OFF-ST-6246,AH-585134,27-02-2015,53,-55,1,0.6
NI-2012-AS63095-41079,OFF-ST-6031,AS-63095,19-06-2012,76,-175,2,0.7
CA-2015-LB16795140-42134,OFF-BI-4373,LB-167951404,10-05-2015,147,46,5,0.2
RO-2013-BS1800107-41392,OFF-SU-2977,BS-1800107,28-04-2013,63,17,2,0.0
US-2012-LB16795140-41021,FUR-CH-4417,LB-167951406,22-04-2012,281,-12,2,0.3
IN-2013-CC12220102-41445,FUR-CH-5369,CC-12220102,20-06-2013,72,7,2,0.25
IN-2015-CC1268558-42228,OFF-ST-4251,CC-1268558,12-08-2015,100,27,5,0.0
MO-2013-CM271586-41416,OFF-ST-5706,CM-271586,22-05-2013,62,18,1,0.0
CA-2015-LB16795140-42134,OFF-ST-4612,LB-167951404,10-05-2015,104,26,3,0.0
CG-2015-DF313533-42173,OFF-AR-3549,DF-313533,18-06-2015,104,9,6,0.0
UP-2014-DK3150137-41821,OFF-BI-4828,DK-3150137,01-07-2014,16,6,2,0.0
ES-2015-GW1460545-42262,OFF-BI-3720,GW-1460545,15-09-2015,53,1,4,0.0
TU-2015-HP4815134-42272,TEC-CO-4579,HP-4815134,25-09-2015,60,-69,1,0.6
PL-2014-HG4845103-41786,TEC-MA-5495,HG-4845103,27-05-2014,50,0,1,0.0
US-2014-LB16795140-41919,TEC-AC-5191,LB-167951404,07-10-2014,67,0,5,0.2
IN-2014-KE1642058-41997,OFF-LA-6035,KE-1642058,24-12-2014,27,13,4,0.0
MO-2012-LP708086-40935,OFF-AR-3533,LP-708086,27-01-2012,20,5,1,0.0
UP-2012-RD9900137-40968,OFF-ST-4030,RD-9900137,29-02-2012,61,17,6,0.0
CA-2015-LB16795140-42134,OFF-ST-5704,LB-167951404,10-05-2015,66,2,4,0.0
EZ-2013-SF1020032-41602,OFF-PA-4481,SF-1020032,24-11-2013,20,8,1,0.0
ES-2015-SC20575139-42075,OFF-FA-3062,SC-20575139,12-03-2015,44,11,3,0.1
US-2014-LB16795140-41975,FUR-FU-6234,LB-167951404,02-12-2014,31,1,2,0.0
ES-2012-TB2117545-41146,OFF-AR-3477,TB-2117545,25-08-2012,157,29,3,0.0
US-2014-LB16795140-41975,OFF-PA-6435,LB-167951404,02-12-2014,47,22,1,0.0
NI-2015-TZ1158095-42321,OFF-AR-5919,TZ-1158095,13-11-2015,14,-14,2,0.7
MX-2014-CS1225093-41854,OFF-FA-6197,CS-1225093,03-08-2014,31,13,3,0.0
US-2015-GT1475536-42243,TEC-AC-5127,GT-1475536,27-08-2015,28,0,2,0.2
MX-2013-KD1627018-41532,OFF-LA-3298,KD-1627018,15-09-2013,43,5,7,0.0
MX-2015-TP2156582-42056,OFF-SU-6165,TP-2156582,21-02-2015,40,9,2,0.0
MX-2014-MD1735082-41787,OFF-BI-6370,MD-1735082,28-05-2014,39,16,2,0.0
MX-2015-JD1615018-42167,OFF-SU-4122,JD-1615018,12-06-2015,47,21,3,0.0
IT-2015-AG1033048-42059,FUR-FU-6276,AG-1033048,24-02-2015,50,7,2,0.0
NI-2014-BF108095-41696,TEC-PH-3786,BF-108095,26-02-2014,54,-56,1,0.7
IN-2014-BF112157-41767,OFF-AR-5905,BF-112157,08-05-2014,96,24,2,0.1
US-2012-LB16795140-41021,FUR-CH-4417,LB-167951406,22-04-2012,281,-12,2,0.3
ES-2013-BE1133545-41503,OFF-AR-5923,BE-1133545,17-08-2013,87,9,3,0.0
ID-2014-CD1228088-41669,OFF-ST-4060,CD-1228088,30-01-2014,42,7,3,0.17
IT-2014-CS12355139-41977,OFF-BI-2897,CS-12355139,04-12-2014,45,6,3,0.0
US-2014-LB16795140-41919,OFF-BI-3277,LB-167951404,07-10-2014,11,-9,4,0.7
IN-2014-CA1277592-41740,OFF-FA-2942,CA-1277592,11-04-2014,38,10,2,0.0
US-2014-LB16795140-41919,OFF-BI-5665,LB-167951404,07-10-2014,17,-14,4,0.7
ES-2012-KN1645048-41215,OFF-AR-3465,KN-1645048,02-11-2012,29,6,2,0.0
IN-2015-KB165857-42040,OFF-EN-5024,KB-165857,05-02-2015,53,16,3,0.1
ID-2015-MC1727592-42290,OFF-LA-4637,MC-1727592,13-10-2015,31,-4,4,0.4
US-2012-LB16795140-41021,FUR-FU-4333,LB-167951406,22-04-2012,22,7,4,0.2
IT-2012-RP19855124-41241,OFF-LA-4552,RP-19855124,28-11-2012,53,-30,9,0.5
ES-2013-SC20575139-41480,OFF-EN-4433,SC-20575139,25-07-2013,62,11,4,0.1
IN-2015-SR2074027-42138,OFF-FA-6202,SR-2074027,14-05-2015,16,0,2,0.0
ES-2012-TC20980120-41201,OFF-FA-6205,TC-20980120,19-10-2012,25,11,2,0.0
TU-2014-TB11250134-41849,TEC-MA-6151,TB-11250134,29-07-2014,44,-45,1,0.6
CA-2015-LB16795140-42217,OFF-PA-3304,LB-167951406,01-08-2015,11,5,1,0.0
IN-2013-TR2132558-41503,OFF-FA-5464,TR-2132558,17-08-2013,98,24,5,0.0
CA-2015-LB16795140-42217,OFF-BI-3506,LB-167951406,01-08-2015,11,5,3,0.0
MX-2015-DK1298565-42096,OFF-AR-3500,DK-1298565,02-04-2015,31,15,1,0.0
MX-2015-PO1885082-42279,OFF-EN-3658,PO-1885082,02-10-2015,39,5,5,0.0
MX-2012-LP1709551-41116,OFF-PA-5893,LP-1709551,26-07-2012,22,8,2,0.0
MX-2014-CR1273028-41993,TEC-AC-5196,CR-1273028,20-12-2014,19,9,1,0.0
AO-2012-AA4804-41080,OFF-FA-2952,AA-4804,20-06-2012,28,6,2,0.0
IN-2015-AP1072058-42284,FUR-FU-4076,AP-1072058,07-10-2015,66,29,3,0.0
IT-2015-BD1132091-42032,OFF-FA-5463,BD-1132091,28-01-2015,51,-14,6,0.5
US-2012-LB16795140-41021,OFF-BI-6634,LB-167951406,22-04-2012,7,-5,8,0.7
LY-2012-BN151574-41163,OFF-LA-4529,BN-151574,11-09-2012,51,10,4,0.0
IN-2013-BS118007-41613,OFF-BI-3293,BS-118007,05-12-2013,11,4,2,0.1
ES-2013-CC1255045-41493,OFF-EN-3657,CC-1255045,07-08-2013,41,3,5,0.0
KG-2014-CR273070-41914,OFF-EN-3105,CR-273070,02-10-2014,54,21,2,0.0
CA-2014-LB16795140-41884,OFF-EN-4430,LB-167951404,02-09-2014,12,5,1,0.0
ES-2014-EP1391548-41667,TEC-AC-5881,EP-1391548,28-01-2014,36,7,1,0.0
CA-2014-LB16795140-41955,OFF-BI-4837,LB-167951408,12-11-2014,9,-6,2,0.7
IT-2015-GH1441045-42349,OFF-AR-3532,GH-1441045,11-12-2015,38,8,2,0.0
US-2014-LB16795140-41957,OFF-BI-6629,LB-167951402,14-11-2014,3,-4,2,0.8
ES-2015-JG1580545-42069,OFF-PA-6611,JG-1580545,06-03-2015,27,6,2,0.0
IN-2012-JB1592559-41245,OFF-BI-4811,JB-1592559,02-12-2012,24,8,2,0.17
IN-2014-MC1763527-41772,OFF-ST-6025,MC-1763527,13-05-2014,21,5,2,0.0
IN-2013-MG1765027-41458,OFF-LA-3322,MG-1765027,03-07-2013,23,9,2,0.0
US-2014-LB16795140-41975,OFF-EN-2849,LB-167951404,02-12-2014,22,11,3,0.0
IT-2015-MB18085139-42265,OFF-AR-3495,MB-18085139,18-09-2015,29,-4,5,0.5
ES-2015-NF1838545-42290,OFF-AR-3447,NF-1838545,13-10-2015,107,8,2,0.0
CA-2015-LE16810140-42348,TEC-PH-5362,LE-168101404,10-12-2015,444,44,4,0.2
ES-2014-PG1889548-41865,OFF-PA-3995,PG-1889548,14-08-2014,30,5,2,0.0
IN-2015-SH1997527-42344,OFF-LA-6051,SH-1997527,06-12-2015,32,16,3,0.0
ES-2015-SF20965139-42222,OFF-LA-5391,SF-20965139,06-08-2015,29,12,3,0.0
MX-2013-MO1750018-41442,OFF-PA-3994,MO-1750018,17-06-2013,35,2,3,0.0
MX-2013-JB1540031-41570,OFF-BI-6381,JB-1540031,23-10-2013,26,4,3,0.0
MX-2012-MD1735028-41222,OFF-BI-3251,MD-1735028,09-11-2012,57,12,7,0.0
TU-2014-BP1050134-41823,TEC-MA-6136,BP-1050134,03-07-2014,65,-57,1,0.6
IN-2014-BW1120058-41802,OFF-PA-6606,BW-1120058,12-06-2014,55,25,2,0.0
CA-2014-LE16810140-41779,FUR-CH-4619,LE-168101408,20-05-2014,641,179,2,0.0
IN-2015-CM1238527-42306,OFF-BI-6376,CM-1238527,29-10-2015,89,35,8,0.0
ID-2012-DK129857-41066,OFF-FA-3069,DK-129857,06-06-2012,14,0,2,0.1
ES-2015-EH13765124-42165,TEC-AC-3389,EH-13765124,10-06-2015,168,0,3,0.5
US-2015-LE16810140-42147,FUR-CH-4602,LE-168101402,23-05-2015,181,-54,2,0.3
CA-2012-LE16810140-41258,TEC-AC-3748,LE-168101408,15-12-2012,99,7,2,0.0
IT-2013-JC15775139-41428,FUR-FU-3948,JC-15775139,03-06-2013,44,12,4,0.3
MO-2014-LC705086-41958,OFF-FA-2946,LC-705086,15-11-2014,13,0,1,0.0
TU-2013-LW7125134-41334,FUR-FU-6257,LW-7125134,01-03-2013,45,-34,6,0.6
ES-2012-MM1726045-41004,OFF-PA-4477,MM-1726045,05-04-2012,47,17,2,0.0
MO-2015-ML739586-42018,OFF-AR-5922,ML-739586,14-01-2015,25,9,1,0.0
US-2012-LE16810140-41055,OFF-BI-4280,LE-168101402,26-05-2012,17,-30,6,0.8
US-2015-LE16810140-42147,OFF-SU-2972,LE-168101402,23-05-2015,22,2,3,0.2
CA-2013-LE16810140-41437,OFF-ST-5590,LE-168101406,12-06-2013,29,5,5,0.0
ES-2013-NS18640139-41524,OFF-BI-2919,NS-18640139,07-09-2013,40,18,4,0.0
TU-2012-RA9285134-41216,OFF-AR-3454,RA-9285134,03-11-2012,17,-18,2,0.6
CA-2012-LE16810140-41258,FUR-FU-6331,LE-168101408,15-12-2012,29,9,6,0.0
US-2015-LE16810140-42147,OFF-BI-3269,LE-168101402,23-05-2015,1,-2,2,0.8
SF-2015-TP11130117-42168,OFF-PA-4182,TP-11130117,13-06-2015,33,10,2,0.0
US-2012-KM16660143-41150,TEC-AC-5883,KM-16660143,29-08-2012,30,-14,2,0.4
MX-2015-KB1624039-42364,OFF-EN-4432,KB-1624039,26-12-2015,52,22,4,0.0
US-2014-AA10375101-41818,OFF-FA-3045,AA-10375101,28-06-2014,16,0,3,0.4
MX-2012-RP1985536-41268,OFF-BI-3714,RP-1985536,25-12-2012,30,3,2,0.2
US-2015-DL1331598-42201,OFF-AR-3468,DL-1331598,16-07-2015,38,-13,2,0.4
MX-2015-EH1376582-42348,OFF-ST-6251,EH-1376582,10-12-2015,31,1,2,0.0
MX-2012-DD1357018-40915,OFF-BI-4829,DD-1357018,07-01-2012,18,2,3,0.0
MX-2015-PW1924036-42174,OFF-AR-3460,PW-1924036,19-06-2015,46,15,3,0.2
MX-2012-RC1982582-41055,OFF-EN-3663,RC-1982582,26-05-2012,63,24,2,0.0
MX-2012-DL1286582-41264,OFF-BI-6403,DL-1286582,21-12-2012,42,9,8,0.0
ID-2015-AA1064559-42341,OFF-LA-3322,AA-1064559,03-12-2015,43,-5,7,0.47
IN-2013-AF10885144-41542,OFF-LA-4528,AF-10885144,25-09-2013,42,-4,4,0.17
IT-2015-CM12655124-42042,OFF-ST-6251,CM-12655124,07-02-2015,46,-27,4,0.5
TU-2013-DL2925134-41534,OFF-ST-6275,DL-2925134,17-09-2013,42,-51,2,0.6
NI-2014-GZ454595-41964,TEC-PH-5826,GZ-454595,21-11-2014,87,-82,4,0.7
CA-2012-LW16825140-41058,TEC-PH-4389,LW-168251406,29-05-2012,464,134,5,0.0
ID-2014-JP1546059-41803,FUR-FU-3047,JP-1546059,13-06-2014,77,16,2,0.27
CA-2012-LW16825140-41090,TEC-PH-6413,LW-168251408,30-06-2012,575,71,2,0.2
CA-2012-LW16825140-41058,OFF-AP-4718,LW-168251406,29-05-2012,235,77,3,0.0
CA-2012-LW16825140-41237,OFF-AP-3374,LW-168251404,24-11-2012,320,93,6,0.0
SA-2012-MM7260110-41269,OFF-AR-3548,MM-7260110,26-12-2012,15,2,1,0.0
CA-2014-LW16825140-41999,TEC-MA-5557,LW-168251404,26-12-2014,269,-386,2,0.7
IN-2013-MH181157-41626,OFF-LA-3300,MH-181157,18-12-2013,61,2,6,0.1
CA-2012-LW16825140-41058,OFF-PA-6503,LW-168251406,29-05-2012,39,17,4,0.0
IN-2012-PO1885092-41267,OFF-PA-5893,PO-1885092,24-12-2012,39,-2,4,0.4
IN-2014-PW1903058-41815,OFF-AR-3538,PW-1903058,25-06-2014,53,3,2,0.0
